main_category,category,sku,item_name,usd_price,upc,item_weight,item_length,item_width,item_height,part_number,manufacturer,brand_name,part_number,product_description
Units,Pumps,071321S,MTR PKG W/SWTCH SQFL 2HPF 2.5A 60HZ 2SP ALMD,270.66,7.88E+11,36.5,22.5,9.25,11.5,071321S,Pentair,Pentair,071321S,MTR PKG W/SWTCH SQFL 2HPF 2.5A 60HZ 2SP ALMD
Units,Pumps,071361S,MTR PKG 15HP 3PH 208-220/440V C PUMP,2016.62,7.88E+11,148,17,22,15,071361S,Pentair,Pentair,071361S,MTR PKG 15HP 3PH 208-220/440V C PUMP
Units,Pumps,071362S,MTR PKG 20HP 3PH 208-220/440V C PUMP,3316.26,7.88E+11,157,N/A,N/A,N/A,071362S,Pentair,Pentair,071362S,MTR PKG 20HP 3PH 208-220/440V C PUMP
Units,Pumps,071363S,MTR PKG 10HP 3PH 208-220/440V C PUMP,1721.43,7.88E+11,132,23,17,15,071363S,Pentair,Pentair,071363S,MTR PKG 10HP 3PH 208-220/440V C PUMP
Units,Pumps,071364S,MTR PKG 5HP 3PH 208-220/440V C PUMP,1092.93,7.88E+11,91,23,17,15,071364S,Pentair,Pentair,071364S,MTR PKG 5HP 3PH 208-220/440V C PUMP
Units,Pumps,071365s,MTR PKG 7.5HP 3PH 208-220/440V C PUMP,1196.76,7.88E+11,90,23,15,17,071365s,Pentair,Pentair,071365s,MTR PKG 7.5HP 3PH 208-220/440V C PUMP
Units,Pumps,071366S,MTR PKG 5HP 1PH 230V C PUMP,1360.8,7.88E+11,100,22,17,22,071366S,Pentair,Pentair,071366S,MTR PKG 5HP 1PH 230V C PUMP
Units,Pumps,072737S,MTR PKG 5HP 3PH 380/415V 50Hz C PUMP,1092.92,7.88E+11,N/A,N/A,N/A,N/A,072737S,Pentair,Pentair,072737S,MTR PKG 5HP 3PH 380/415V 50Hz C PUMP
Units,Pumps,072739S,MTR PKG 7.5HP 3PH 380/415V 50Hz C PUMP,1196.76,7.88E+11,100,N/A,N/A,N/A,072739S,Pentair,Pentair,072739S,MTR PKG 7.5HP 3PH 380/415V 50Hz C PUMP
Units,Pumps,072740S,MTR PKG 10HP 3PH 380/415V 50Hz C PUMP,678.09,7.88E+11,N/A,N/A,N/A,N/A,072740S,Pentair,Pentair,072740S,MTR PKG 10HP 3PH 380/415V 50Hz C PUMP
Units,Pumps,072742S,MTR PKG 15HP 1PH 380/415V 50Hz C PUMP,1920.6,7.88E+11,110,N/A,N/A,N/A,072742S,Pentair,Pentair,072742S,MTR PKG 15HP 1PH 380/415V 50Hz C PUMP
Units,Pumps,072744S,MTR PKG 20HP 3PH 380/415V 50Hz C PUMP,3316.26,7.88E+11,160,23,17,15,072744S,Pentair,Pentair,072744S,MTR PKG 20HP 3PH 380/415V 50Hz C PUMP
Units,Pumps,73260,MTR SUBASY CM 50 ,2244.56,7.88E+11,105,N/A,N/A,N/A,73260,Pentair,Pentair,73260,MTR SUBASY CM 50 
Units,Pumps,73261,MOTOR SUBASY CMK 150 ,3504.25,7.88E+11,158,N/A,N/A,N/A,73261,Pentair,Pentair,73261,MOTOR SUBASY CMK 150 
Units,Pumps,73262,MOTOR SUBASY CMK 50 ,2521.05,7.88E+11,110,N/A,N/A,N/A,73262,Pentair,Pentair,73262,MOTOR SUBASY CMK 50 
Units,Pumps,73263,MOTOR SUBASY CMK 75 ,2588.13,7.88E+11,100,20,45,22,73263,Pentair,Pentair,73263,MOTOR SUBASY CMK 75 
Units,Pumps,73264,MTR SUBASY CH 50 ,2687.29,7.88E+11,N/A,N/A,N/A,N/A,73264,Pentair,Pentair,73264,MTR SUBASY CH 50 
Units,Pumps,73265,MOTOR SUBASY CHK 50 ,2585.7,7.88E+11,100,17,21,15,73265,Pentair,Pentair,73265,MOTOR SUBASY CHK 50 
Units,Pumps,73266,MOTOR SUBASY CHK 75 ,2654.59,7.88E+11,100,N/A,N/A,N/A,73266,Pentair,Pentair,73266,MOTOR SUBASY CHK 75 
Units,Pumps,73267,MTR SUBASY CHK 100 ,2816.81,7.88E+11,117,22,17,15,73267,Pentair,Pentair,73267,MTR SUBASY CHK 100 
Units,Pumps,73268,MOTOR SUBASY CHK 150 ,3661.19,7.88E+11,158,N/A,N/A,N/A,73268,Pentair,Pentair,73268,MOTOR SUBASY CHK 150 
Units,Pumps,73269,MOTOR SUBASY CHK 200 ,5225.55,7.88E+11,250,N/A,N/A,N/A,73269,Pentair,Pentair,73269,MOTOR SUBASY CHK 200 
Units,Pumps,75136,MTR SUBASY WFE 2 ,347.4,7.88E+11,36,N/A,N/A,N/A,75136,Pentair,Pentair,75136,MTR SUBASY WFE 2 
Units,Pumps,75137,MTR SUBASY WFE 3 WFE 24 ,350.94,7.88E+11,35.04,19.25,14.25,15.25,75137,Pentair,Pentair,75137,MTR SUBASY WFE 3 WFE 24 
Units,Pumps,75138,MTR SUBASY WFE 4 WFE 26 ,373.6,7.88E+11,38,19.25,14.25,15.25,75138,Pentair,Pentair,75138,MTR SUBASY WFE 4 WFE 26 
Units,Pumps,75139,MTR SUBASY WFE 6 WFE 28 ,437.71,7.88E+11,31,19.25,14.25,15.25,75139,Pentair,Pentair,75139,MTR SUBASY WFE 6 WFE 28 
Units,Pumps,75140,MTR SUBASY WFE 8 30 ,503.38,7.88E+11,40,19.25,14.25,15.25,75140,Pentair,Pentair,75140,MTR SUBASY WFE 8 30 
Units,Pumps,75141,MTR SUBASY WFE 12 ,624.84,7.88E+11,32,19.25,14.25,15.25,75141,Pentair,Pentair,75141,MTR SUBASY WFE 12 
Units,Pumps,75142,MTR SUBASY W/SWTCH WFEDS4 WFEDS 26,461.58,7.88E+11,34,19.25,14.25,15.25,75142,Pentair,Pentair,75142,MTR SUBASY W/SWTCH WFEDS4 WFEDS 26
Units,Pumps,75143,MTR SUBASY W/SWTCH WFEDS6 WFEDS 28,539.32,7.88E+11,36,19.25,14.25,15.25,75143,Pentair,Pentair,75143,MTR SUBASY W/SWTCH WFEDS6 WFEDS 28
Units,Pumps,75144,MTR SUBASY W/SWTCH WFEDS8 WFEDS 30,656.13,7.88E+11,40,19.25,14.25,15.25,75144,Pentair,Pentair,75144,MTR SUBASY W/SWTCH WFEDS8 WFEDS 30
Units,Pumps,75145,MTR SUBASY W/SWTCH WFDS3 WFDS24,442.7,7.88E+11,40,19.25,14.25,15.25,75145,Pentair,Pentair,75145,MTR SUBASY W/SWTCH WFDS3 WFDS24
Units,Pumps,75251,MTR SUBASY WF2 WF23 ,327.4,7.88E+11,32,19.25,14.25,15.25,75251,Pentair,Pentair,75251,MTR SUBASY WF2 WF23 
Units,Pumps,75252,MTR SUBASY WF3 STD ,343.76,7.88E+11,30.4,19.25,14.25,15.25,75252,Pentair,Pentair,75252,MTR SUBASY WF3 STD 
Units,Pumps,75253,MTR SUBASY WF4 STD ,363.09,7.88E+11,16.42,19.25,14.25,15.25,75253,Pentair,Pentair,75253,MTR SUBASY WF4 STD 
Units,Pumps,75254,MTR SUBASY WF6 STD ,430.87,7.88E+11,42.78,19.25,14.25,15.25,75254,Pentair,Pentair,75254,MTR SUBASY WF6 STD 
Units,Pumps,75255,MTR SUBASY WF8 STD ,495.2,7.88E+11,42,19.25,14.25,15.25,75255,Pentair,Pentair,75255,MTR SUBASY WF8 STD 
Units,Pumps,75256,MTR SUBASY WF12 STD ,620.65,7.88E+11,45,19.25,14.25,15.25,75256,Pentair,Pentair,75256,MTR SUBASY WF12 STD 
Units,Pumps,75452,FLUID END WFE 3 ,273.85,7.88E+11,36,19.25,14.25,15.25,75452,Pentair,Pentair,75452,FLUID END WFE 3 
Units,Pumps,75453,FLUID END WFE 4 ,268.7,7.88E+11,16.04,19.25,14.25,15.25,75453,Pentair,Pentair,75453,FLUID END WFE 4 
Units,Pumps,75454,FLUID END WFE 6 ,271.22,7.88E+11,48,19.25,14.25,15.25,75454,Pentair,Pentair,75454,FLUID END WFE 6 
Units,Pumps,75455,FLUID END WFE 8 ,268.87,7.88E+11,16.04,19.25,14.25,15.25,75455,Pentair,Pentair,75455,FLUID END WFE 8 
Units,Pumps,75456,FLUID END WFE 12 ,267.99,7.88E+11,16.3,19.25,14.25,15.25,75456,Pentair,Pentair,75456,FLUID END WFE 12 
Units,White Goods,08417-0000,INLT FLOOR 292 WHT ,12.31,7.88E+11,0.55,4,4,3,08417-0000,Pentair,Pentair,08417-0000,INLT FLOOR 292 WHT 
Units,White Goods,08417-0100,#292 GRY FLOOR INLT ,15.53,7.88E+11,0.75,6,6,4,08417-0100,Pentair,Pentair,08417-0100,#292 GRY FLOOR INLT 
Units,White Goods,08417-0200,#292 FLOOR INLT BLK ,12.69,7.88E+11,0.575,0.5,0.4,0.25,08417-0200,Pentair,Pentair,08417-0200,#292 FLOOR INLT BLK 
Units,White Goods,08428-0000,"INLT EYEBALL 1.25"" WHT ",12.69,7.88E+11,0.01,N/A,N/A,N/A,08428-0000,Pentair,Pentair,08428-0000,"INLT EYEBALL 1.25"" WHT "
Units,White Goods,08428-0100,"INLET EYEBALL 1.25"" GRY ",12.69,7.88E+11,0.01,N/A,N/A,N/A,08428-0100,Pentair,Pentair,08428-0100,"INLET EYEBALL 1.25"" GRY "
Units,White Goods,08429-0000,"INLET EYEBALL 1.5"" WHT ",14.34,7.88E+11,0.657,21.5,16,10,08429-0000,Pentair,Pentair,08429-0000,"INLET EYEBALL 1.5"" WHT "
Units,White Goods,08429-0100,"INLET EYEBALL 1.5"" GRY ",14.04,7.88E+11,22,21.5,16,10,08429-0100,Pentair,Pentair,08429-0100,"INLET EYEBALL 1.5"" GRY "
Units,White Goods,08434-0000,FTG ASY 150 INLET WHT ,3.71,7.88E+11,0.16,8.5,6,2,08434-0000,Pentair,Pentair,08434-0000,FTG ASY 150 INLET WHT 
Units,White Goods,08434-0100,INSERT ASY INLET FTG GRY ,4.05,7.88E+11,0.1,4,5,2,08434-0100,Pentair,Pentair,08434-0100,INSERT ASY INLET FTG GRY 
Units,White Goods,08650-1403,"U-3 SKMR ASY WHT LID 2""NPT W/1.5""NPT RDCR",54.8,22315127104,8,15.5,10.5,20,08650-1403,Pentair,Pentair,08650-1403,"U-3 SKMR ASY WHT LID 2""NPT W/1.5""NPT RDCR"
Units,White Goods,08650-1404,"U-3 SKMR ASY WHT LID 2""SLP W/1.5""SLP RDCR",54.8,22315127128,8,15.5,10.5,20,08650-1404,Pentair,Pentair,08650-1404,"U-3 SKMR ASY WHT LID 2""SLP W/1.5""SLP RDCR"
Units,White Goods,08650-2403,"U-3 SKMR ASY TAN LID 2""NPT W/1.5""NPT RDCR",54.8,22315127142,8,15.5,10.5,19.75,08650-2403,Pentair,Pentair,08650-2403,"U-3 SKMR ASY TAN LID 2""NPT W/1.5""NPT RDCR"
Units,White Goods,08650-2404,"U-3 SKMR ASY TAN LID 2""SLP W/1.5""SLP RDCR",54.8,22315127166,9,15.5,10.5,10.5,08650-2404,Pentair,Pentair,08650-2404,"U-3 SKMR ASY TAN LID 2""SLP W/1.5""SLP RDCR"
Units,White Goods,08650-3403,U-3 SKMR GRY NPT NSF ASY ,54.8,22315217829,8.06,10.5,15.25,19.75,08650-3403,Pentair,Pentair,08650-3403,U-3 SKMR GRY NPT NSF ASY 
Units,White Goods,08650-3403E,U-3 SKMR GRY W/TAN AY ,54.8,22315301641,8,20.25,15.5,15.5,08650-3403E,Pentair,Pentair,08650-3403E,U-3 SKMR GRY W/TAN AY 
Units,White Goods,08650-3404,U-3 SKMR GRY SLP NSF ASY ,54.8,22315217836,8,15.5,10.5,17.75,08650-3404,Pentair,Pentair,08650-3404,U-3 SKMR GRY SLP NSF ASY 
Units,White Goods,08650-3404E,U-3 SLIP GRY W/TAN ASY ,54.8,22315301658,8,16,11,20,08650-3404E,Pentair,Pentair,08650-3404E,U-3 SLIP GRY W/TAN ASY 
Units,White Goods,08650-4403,"U-3 SKMR WHT LID 2""NPT W/1.5""NPT RDCR W/O FLOAT",47.95,22315127180,8,11,16,20,08650-4403,Pentair,Pentair,08650-4403,"U-3 SKMR WHT LID 2""NPT W/1.5""NPT RDCR W/O FLOAT"
Units,White Goods,08650-4404,"U-3 SKMR WHT LID 2""SLP W/1.5""SLP RDCR W/O FLOAT",47.95,22315127197,7,15.5,10.5,20,08650-4404,Pentair,Pentair,08650-4404,"U-3 SKMR WHT LID 2""SLP W/1.5""SLP RDCR W/O FLOAT"
Units,White Goods,08650-5403,"U-3 SKMR TAN LID 2""NPT W/1.5""NPT RDCR W/O FLOAT",47.95,22315127203,8,10.5,15.5,20,08650-5403,Pentair,Pentair,08650-5403,"U-3 SKMR TAN LID 2""NPT W/1.5""NPT RDCR W/O FLOAT"
Units,White Goods,08650-5404,"U-3 SKMR TAN LID 2""SLP W/1.5""SLP RDCR W/O FLOAT",47.95,22315127210,8,15.5,10.5,20,08650-5404,Pentair,Pentair,08650-5404,"U-3 SKMR TAN LID 2""SLP W/1.5""SLP RDCR W/O FLOAT"
Units,White Goods,08650-6403,U-3 SKMR GRY NPT RES W/O FLOAT ASY,47.95,22315217843,7,15.5,10.5,19.75,08650-6403,Pentair,Pentair,08650-6403,U-3 SKMR GRY NPT RES W/O FLOAT ASY
Units,White Goods,08650-6403E,U-3 SKMR GRY W/TAN LID NPT RESID,47.95,22315303133,7.14,10.5,15.25,19.75,08650-6403E,Pentair,Pentair,08650-6403E,U-3 SKMR GRY W/TAN LID NPT RESID
Units,White Goods,08650-6404,U-3 SKMR GRY SLP RES W/O FLOAT ASY,47.95,22315217850,7,15.5,10.5,19.75,08650-6404,Pentair,Pentair,08650-6404,U-3 SKMR GRY SLP RES W/O FLOAT ASY
Units,White Goods,08650-6404E,U-3 SLIP GRY/TAN W/O FLOAT,47.95,22315302327,7,15,10,20,08650-6404E,Pentair,Pentair,08650-6404E,U-3 SLIP GRY/TAN W/O FLOAT
Units,White Goods,08655-0007,"VLV CHK 1.5"" ",9.75,22315127227,0.1,N/A,N/A,N/A,08655-0007,Pentair,Pentair,08655-0007,"VLV CHK 1.5"" "
Units,White Goods,08655-0017,CHECK VLV ASY ,9.75,22315127234,0.1,22.25,15,8,08655-0017,Pentair,Pentair,08655-0017,CHECK VLV ASY 
Units,White Goods,09655-0010,SKMR SPACER BLOCK ,2.87,7.88E+11,0.25,12,7,1,09655-0010,Pentair,Pentair,09655-0010,SKMR SPACER BLOCK 
Units,White Goods,09655-1403,"U-3 V-LINER WHT 2""NPT W/1.5""NPT RDCR",87.5,22315127289,8,11,16,20,09655-1403,Pentair,Pentair,09655-1403,"U-3 V-LINER WHT 2""NPT W/1.5""NPT RDCR"
Units,White Goods,09655-1404,"U-3 V-LINER WHT 2""SLP W/1.5""SLP RDCR",87.5,22315127296,11,19.5,12.25,19.75,09655-1404,Pentair,Pentair,09655-1404,"U-3 V-LINER WHT 2""SLP W/1.5""SLP RDCR"
Units,White Goods,09655-2403,"U-3 V-LINER TAN 2""NPT W/1.5""NPT RDCR",87.5,22315127302,11,N/A,N/A,N/A,09655-2403,Pentair,Pentair,09655-2403,"U-3 V-LINER TAN 2""NPT W/1.5""NPT RDCR"
Units,White Goods,09655-2404,"U-3 V-LINER TAN 2""SLP W/1.5""SLP RDCR",87.5,22315127319,11,N/A,N/A,N/A,09655-2404,Pentair,Pentair,09655-2404,"U-3 V-LINER TAN 2""SLP W/1.5""SLP RDCR"
Units,Heaters,10526101,BURNER SUPPORT WELDMENT ,86.7,,N/A,N/A,N/A,N/A,10526101,Pentair,Pentair,10526101,BURNER SUPPORT WELDMENT 
Units,Pumps,10PL,JET PMP 1HP 115/230V 1PHCONV BERK,492.62,22315169142,N/A,N/A,N/A,N/A,10PL,Pentair,Pentair,10PL,JET PMP 1HP 115/230V 1PHCONV BERK
Units,Paragon,11200,AQUATRAM W/ANCHOR ,3074.87,7.88E+11,N/A,N/A,N/A,N/A,11200,Pentair,Pentair,11200,AQUATRAM W/ANCHOR 
Units,Paragon,11200-A,AQUATRAM WO ANCHOR ,2902.27,,N/A,N/A,N/A,N/A,11200-A,Pentair,Pentair,11200-A,AQUATRAM WO ANCHOR 
Units,Paragon,11201,AQUATRAM W/ANCHOR LFT FACING,3074.87,,N/A,N/A,N/A,N/A,11201,Pentair,Pentair,11201,AQUATRAM W/ANCHOR LFT FACING
Units,Paragon,11201-A,AQUATRAM WO ANCHOR LFT FACING,2902.27,,N/A,N/A,N/A,N/A,11201-A,Pentair,Pentair,11201-A,AQUATRAM WO ANCHOR LFT FACING
Units,Paragon,11203,AQUATRAM TRANSPORT CART ,545.66,,N/A,N/A,N/A,N/A,11203,Pentair,Pentair,11203,AQUATRAM TRANSPORT CART 
Units,Paragon,11204,AQUATRAM PROTECTIVE CVR ,124.97,,N/A,N/A,N/A,N/A,11204,Pentair,Pentair,11204,AQUATRAM PROTECTIVE CVR 
Units,Paragon,11205,ADJ HEADREST AQUATRAM ,136.08,,N/A,N/A,N/A,N/A,11205,Pentair,Pentair,11205,ADJ HEADREST AQUATRAM 
Units,Paragon,11206,AQUATRAM SER ADJ CHEST STRAP,23.43,,N/A,N/A,N/A,N/A,11206,Pentair,Pentair,11206,AQUATRAM SER ADJ CHEST STRAP
Units,Paragon,11207,AQUATRAM SER CYCLE ATTACHMENT,217.59,,N/A,N/A,N/A,N/A,11207,Pentair,Pentair,11207,AQUATRAM SER CYCLE ATTACHMENT
Units,Paragon,11208,AQUATRAM SER PULLOUT LEG REST,191.93,,N/A,N/A,N/A,N/A,11208,Pentair,Pentair,11208,AQUATRAM SER PULLOUT LEG REST
Units,Paragon,11210,AQUATRAM W/ DEEP DRAFT CONFIG. ANCHOR INCLUDED,3789.71,,N/A,N/A,N/A,N/A,11210,Pentair,Pentair,11210,AQUATRAM W/ DEEP DRAFT CONFIG. ANCHOR INCLUDED
Units,Paragon,11211,AQUATRAM SER BTRY ,172.96,,N/A,N/A,N/A,N/A,11211,Pentair,Pentair,11211,AQUATRAM SER BTRY 
Units,Paragon,11213,AQUATRAM SER FOOTREST ,65.84,,N/A,N/A,N/A,N/A,11213,Pentair,Pentair,11213,AQUATRAM SER FOOTREST 
Units,Paragon,11214,AQUATRAM SER SEAT W/ARMS RPLCMNT,175.19,,N/A,N/A,N/A,N/A,11214,Pentair,Pentair,11214,AQUATRAM SER SEAT W/ARMS RPLCMNT
Units,Paragon,11215,AQUATRAM SER SEAT BELT RPLCMNT,22.32,,N/A,N/A,N/A,N/A,11215,Pentair,Pentair,11215,AQUATRAM SER SEAT BELT RPLCMNT
Units,Paragon,11220,AQUATRAM 90 W/ QS ANCHOR SQUARE POST MODEL,2732.49,,N/A,N/A,N/A,N/A,11220,Pentair,Pentair,11220,AQUATRAM 90 W/ QS ANCHOR SQUARE POST MODEL
Units,Paragon,11220-A,AQUATRAM 90 W/O QS ANCHR SQUARE POST MODEL,2558.31,,N/A,N/A,N/A,N/A,11220-A,Pentair,Pentair,11220-A,AQUATRAM 90 W/O QS ANCHR SQUARE POST MODEL
Units,Paragon,11221,"AQUATRAM 90 ROUND POST MODEL, ANCHOR INCLUDED",2558.31,,N/A,N/A,N/A,N/A,11221,Pentair,Pentair,11221,"AQUATRAM 90 ROUND POST MODEL, ANCHOR INCLUDED"
Units,Paragon,11221-A,"AQUATRAM 90 ROUND POST MODEL, LESS ANCHOR",2498.44,,N/A,N/A,N/A,N/A,11221-A,Pentair,Pentair,11221-A,"AQUATRAM 90 ROUND POST MODEL, LESS ANCHOR"
Units,Paragon,11222,AQUATRAM 90 LIFT COVER ,263.45,,N/A,N/A,N/A,N/A,11222,Pentair,Pentair,11222,AQUATRAM 90 LIFT COVER 
Units,Paragon,11224,AQUATRAM 90 TRANSPRT CRT ,903.58,,N/A,N/A,N/A,N/A,11224,Pentair,Pentair,11224,AQUATRAM 90 TRANSPRT CRT 
Units,Paragon,11230,AQUATRAM LT W/ANCHOR KIT ,2567.78,7.88E+11,N/A,N/A,N/A,N/A,11230,Pentair,Pentair,11230,AQUATRAM LT W/ANCHOR KIT 
Units,Paragon,11230-A,AQUATRAM LT WO ANCHOR KIT,2398.46,7.88E+11,N/A,N/A,N/A,N/A,11230-A,Pentair,Pentair,11230-A,AQUATRAM LT WO ANCHOR KIT
Units,Paragon,11231,AQUATRAM LT ANCHOR KIT ONLY,169.32,,N/A,N/A,N/A,N/A,11231,Pentair,Pentair,11231,AQUATRAM LT ANCHOR KIT ONLY
Units,Paragon,11232,AQUATRAM LT TRANSPORT CART,128.32,,N/A,N/A,N/A,N/A,11232,Pentair,Pentair,11232,AQUATRAM LT TRANSPORT CART
Units,Paragon,11234,AQUATRAM LT REPLACEMENT ACTUATOR WITH FRAME,330.35,,N/A,N/A,N/A,N/A,11234,Pentair,Pentair,11234,AQUATRAM LT REPLACEMENT ACTUATOR WITH FRAME
Units,Paragon,11235,AQUATRAM LT/PT REPLCMENT INTRGRTD CONTRL/BATT BOX,281.19,,N/A,N/A,N/A,N/A,11235,Pentair,Pentair,11235,AQUATRAM LT/PT REPLCMENT INTRGRTD CONTRL/BATT BOX
Units,Paragon,11236,AQUATRAM LT/PT REPLCMENT INTRGRTD HANDSET CONTROL,107.45,,N/A,N/A,N/A,N/A,11236,Pentair,Pentair,11236,AQUATRAM LT/PT REPLCMENT INTRGRTD HANDSET CONTROL
Units,Paragon,11237,AQUATRAM LT/PT REPLCMENT CHARGEER CHORD,25.15,,N/A,N/A,N/A,N/A,11237,Pentair,Pentair,11237,AQUATRAM LT/PT REPLCMENT CHARGEER CHORD
Units,Paragon,11250,AQUATRAM 360 W/ANCHOR ,4092.75,7.88E+11,N/A,N/A,N/A,N/A,11250,Pentair,Pentair,11250,AQUATRAM 360 W/ANCHOR 
Units,Paragon,11250-A,AQUATRAM 360 WO ANCHOR ,3923.44,7.88E+11,N/A,N/A,N/A,N/A,11250-A,Pentair,Pentair,11250-A,AQUATRAM 360 WO ANCHOR 
Units,Paragon,11252,AQUATRAM 360 ANCHOR KIT W/CAP,172.96,,N/A,N/A,N/A,N/A,11252,Pentair,Pentair,11252,AQUATRAM 360 ANCHOR KIT W/CAP
Units,Paragon,11253,AQUATRAM 360 TRANSPORT CART,1143.75,,N/A,N/A,N/A,N/A,11253,Pentair,Pentair,11253,AQUATRAM 360 TRANSPORT CART
Units,Paragon,11254,AQUATRAM 360 ADJ HEAD REST,188.58,,N/A,N/A,N/A,N/A,11254,Pentair,Pentair,11254,AQUATRAM 360 ADJ HEAD REST
Units,Paragon,11255,AQUATRAM 360 SLING ARM OPT 500# CAP,384.97,,N/A,N/A,N/A,N/A,11255,Pentair,Pentair,11255,AQUATRAM 360 SLING ARM OPT 500# CAP
Units,Paragon,11256,AQUATRAM 360 SLING 500# CAP RPLCMNT,166.26,,N/A,N/A,N/A,N/A,11256,Pentair,Pentair,11256,AQUATRAM 360 SLING 500# CAP RPLCMNT
Units,Paragon,11256-B,AQUATRAM 360 SLING BARS RPLCMNT,32.36,,N/A,N/A,N/A,N/A,11256-B,Pentair,Pentair,11256-B,AQUATRAM 360 SLING BARS RPLCMNT
Units,Paragon,11256-C,AQUATRAM 360 SLING CHAIN SET RPLCMNT,121.63,,N/A,N/A,N/A,N/A,11256-C,Pentair,Pentair,11256-C,AQUATRAM 360 SLING CHAIN SET RPLCMNT
Units,Paragon,11257,AQUATRAM 360 PROTECTIVE CVR,251.07,,N/A,N/A,N/A,N/A,11257,Pentair,Pentair,11257,AQUATRAM 360 PROTECTIVE CVR
Units,Paragon,11258,AQUATRAM 360 GURNEY OPT ,1143.75,,N/A,N/A,N/A,N/A,11258,Pentair,Pentair,11258,AQUATRAM 360 GURNEY OPT 
Units,Paragon,11259,"AQUATRAM 360 WHEELCHAIR OPT 22"" CHAIR INCLUDED",2967.06,,N/A,N/A,N/A,N/A,11259,Pentair,Pentair,11259,"AQUATRAM 360 WHEELCHAIR OPT 22"" CHAIR INCLUDED"
Units,Paragon,11260,AQUATRAM 360 SPINEBOARD OPT,727.54,,N/A,N/A,N/A,N/A,11260,Pentair,Pentair,11260,AQUATRAM 360 SPINEBOARD OPT
Units,Paragon,11261,AQUATRAM 360 HEAD IMMOBILIZER FOR SPINBRD,109.35,,N/A,N/A,N/A,N/A,11261,Pentair,Pentair,11261,AQUATRAM 360 HEAD IMMOBILIZER FOR SPINBRD
Units,Paragon,11262,"AQUATRAM 360 24""WIDE PVC STYLE SEAT 400# CAP",306.86,,N/A,N/A,N/A,N/A,11262,Pentair,Pentair,11262,"AQUATRAM 360 24""WIDE PVC STYLE SEAT 400# CAP"
Units,Paragon,11270,AQUATRAM HAND CNTRL RPLCMNT,97.08,,N/A,N/A,N/A,N/A,11270,Pentair,Pentair,11270,AQUATRAM HAND CNTRL RPLCMNT
Units,Paragon,11271,AQUATRAM CNTRL BOX RPLCMNT,132.79,,N/A,N/A,N/A,N/A,11271,Pentair,Pentair,11271,AQUATRAM CNTRL BOX RPLCMNT
Units,Paragon,11272,AQUATRAM ACUATOR W/FRAME RPLCMNT,634.92,,N/A,N/A,N/A,N/A,11272,Pentair,Pentair,11272,AQUATRAM ACUATOR W/FRAME RPLCMNT
Units,Paragon,11273,AQUATRAM ACUATOR CVR RPLCMNT,21.2,,N/A,N/A,N/A,N/A,11273,Pentair,Pentair,11273,AQUATRAM ACUATOR CVR RPLCMNT
Units,Paragon,11274,AQUATRAM 360 HAND CNTRL 4 BUTTON RPLCMNT,95.96,,N/A,N/A,N/A,N/A,11274,Pentair,Pentair,11274,AQUATRAM 360 HAND CNTRL 4 BUTTON RPLCMNT
Units,Paragon,11275,AQUATRAM 360 CNTRL BOX RPLCMNT,132.79,,N/A,N/A,N/A,N/A,11275,Pentair,Pentair,11275,AQUATRAM 360 CNTRL BOX RPLCMNT
Units,Paragon,11276,AQUATRAM 360 ACUATOR RPLCMNT,463.08,,N/A,N/A,N/A,N/A,11276,Pentair,Pentair,11276,AQUATRAM 360 ACUATOR RPLCMNT
Units,Paragon,11277,AQUATRAM SER CHARGER ,177.42,,N/A,N/A,N/A,N/A,11277,Pentair,Pentair,11277,AQUATRAM SER CHARGER 
Units,Paragon,11280,AQUATRAM PT PORTABLE LIFT,3977.9,7.88E+11,N/A,N/A,N/A,N/A,11280,Pentair,Pentair,11280,AQUATRAM PT PORTABLE LIFT
Units,Paragon,11285,AQUATRAM PT PRTCTV COVER ,204.61,7.88E+11,N/A,N/A,N/A,N/A,11285,Pentair,Pentair,11285,AQUATRAM PT PRTCTV COVER 
Units,Paragon,11287,"AQUATRAM PT UPGRADE PKG EXTR BATT,COV,HDRST,CSTS",459.52,,N/A,N/A,N/A,N/A,11287,Pentair,Pentair,11287,"AQUATRAM PT UPGRADE PKG EXTR BATT,COV,HDRST,CSTS"
Units,Heaters,12C3019,TRIM FRNT JKT PWRMX 1250 BLK,37.89,7.88E+11,N/A,N/A,N/A,N/A,12C3019,Pentair,Pentair,12C3019,TRIM FRNT JKT PWRMX 1250 BLK
Units,Filters,140005,FLT TR60 TAN CTWY ,267.93,7.88E+11,32,24.5,25.5,41,140005,Pentair,Pentair,140005,FLT TR60 TAN CTWY 
Units,Filters,140210,FLT TR100 ALMD WO VLV ,570.05,7.88E+11,65,31.5,31.5,37.5,140210,Pentair,Pentair,140210,FLT TR100 ALMD WO VLV 
Units,Filters,140212,FLT TR60 CLEARPRO ,446.37,7.88E+11,36.3,24.5,24.5,31.5,140212,Pentair,Pentair,140212,FLT TR60 CLEARPRO 
Units,Filters,140236,FLT TR40 NO VLV SND ALMD ,289.44,7.88E+11,25.4,19.25,19.25,29.75,140236,Pentair,Pentair,140236,FLT TR40 NO VLV SND ALMD 
Units,Filters,140243,FLT TR140 NO VLV SND ALM ,835.17,7.88E+11,75,39.5,39.5,41.5,140243,Pentair,Pentair,140243,FLT TR140 NO VLV SND ALM 
